"date","S1","S2"
2010-01-04,10.495,11.451
2010-01-05,10.5225,11.5049
2010-01-06,10.505,11.4675
2010-01-07,10.1775,11.1529
2010-01-08,10.13,11.0979
2010-01-11,10.0175,11.0143
2010-01-12,9.695,10.7074
2010-01-13,9.835,10.8603
2010-01-14,9.685,10.736
2010-01-15,9.74,10.5457
2010-01-19,9.635,10.4863
2010-01-20,9.5,10.3191
2010-01-21,9.54,10.395
2010-01-22,9.515,10.3389
2010-01-25,9.405,10.241
2010-01-26,9.475,10.3675
2010-01-27,9.29,10.1838
2010-01-28,9.3175,10.1717
2010-01-29,9.14,10.0001
2010-02-01,9.0975,9.9605
2010-02-02,9.255,10.1409
2010-02-03,9.08,9.9748
2010-02-04,9.14,10.0595
2010-02-05,9.135,10.032
2010-02-08,9.295,10.2113
2010-02-09,9.245,10.175
2010-02-10,9.375,10.2905
2010-02-11,9.43,10.2982
2010-02-12,9.45,10.3224
2010-02-16,9.655,10.5303
2010-02-17,9.515,10.4093
2010-02-18,9.48,10.3202
2010-02-19,9.45,10.318
2010-02-22,9.615,10.4687
2010-02-23,9.525,10.3653
2010-02-24,9.555,10.3873
2010-02-25,9.415,10.2245
2010-02-26,9.51,10.3323
2010-03-01,9.525,10.307
2010-03-02,9.5425,10.3301
2010-03-03,9.545,10.2652
2010-03-04,9.325,10.0331
2010-03-05,9.3475,10.043
2010-03-08,9.405,10.1035
2010-03-09,9.415,10.0947
2010-03-10,9.52,10.1673
2010-03-11,9.255,9.8714
2010-03-12,9.26,9.8219
2010-03-15,9.3,9.9297
2010-03-16,9.45,10.0837
2010-03-17,9.59,10.2641
2010-03-18,9.595,10.2553
2010-03-19,9.6175,10.2674
2010-03-22,9.685,10.34
2010-03-23,9.68,10.3312
2010-03-24,9.6,10.2586
2010-03-25,9.425,10.1068
2010-03-26,9.52,10.2443
2010-03-29,9.675,10.4115
2010-03-30,9.74,10.4819
2010-03-31,9.41,10.0617
2010-04-01,9.42,10.1376
2010-04-05,9.36,10.0749
2010-04-06,9.445,10.1629
2010-04-07,9.525,10.2465
2010-04-08,9.465,10.1684
2010-04-09,9.5225,10.241
2010-04-12,9.6,10.3257
2010-04-13,9.68,10.4258
2010-04-14,9.69,10.4192
2010-04-15,9.84,10.6095
2010-04-16,9.8525,10.5578
2010-04-19,9.7675,10.5281
2010-04-20,9.84,10.6227
2010-04-21,9.955,10.725
2010-04-22,10.0425,10.8031
2010-04-23,10,10.7591
2010-04-26,9.9875,10.8031
2010-04-27,9.8275,10.6172
2010-04-28,9.8275,10.5886
2010-04-29,9.8575,10.5908
2010-04-30,9.895,10.6524
2010-05-03,9.7575,10.4709
2010-05-04,9.77,10.5006
2010-05-05,9.6825,10.4038
2010-05-06,9.455,10.2388
2010-05-07,9.5125,10.2751
2010-05-10,9.5275,10.3114
2010-05-11,9.5825,10.3939
2010-05-12,9.595,10.3862
2010-05-13,9.605,10.4148
2010-05-14,9.48,10.2971
2010-05-17,9.41,10.1101
2010-05-18,9.395,10.1101
2010-05-19,9.385,10.1398
2010-05-20,9.44,10.1893
2010-05-21,9.41,10.1288
2010-05-24,9.405,10.1486
2010-05-25,9.305,10.0529
2010-05-26,9.38,10.1321
2010-05-27,9.5175,10.2718
2010-05-28,9.3775,10.1541
2010-06-01,9.32,10.054
2010-06-02,9.325,10.087
2010-06-03,9.55,10.3906
2010-06-04,9.35,10.1442
2010-06-07,9.35,10.1431
2010-06-08,9.31,10.1233
2010-06-09,9.435,10.3235
2010-06-10,9.35,10.2531
2010-06-11,9.4625,10.4324
2010-06-14,9.515,10.4929
2010-06-15,9.495,10.4445
2010-06-16,9.5775,10.5083
2010-06-17,9.52,10.4775
2010-06-18,9.61,10.538
2010-06-21,9.6325,10.5413
2010-06-22,9.655,10.5677
2010-06-23,9.58,10.4995
2010-06-24,9.555,10.4709
2010-06-25,9.57,10.4588
2010-06-28,9.55,10.494
2010-06-29,9.4725,10.3279
2010-06-30,9.485,10.3576
2010-07-01,9.535,10.3587
2010-07-02,9.6275,10.4489
2010-07-06,9.6425,10.4808
2010-07-07,9.93,10.7371
2010-07-08,10.125,10.8834
2010-07-09,10.255,11.022
2010-07-12,10.3175,11.0506
2010-07-13,10.305,11.055
2010-07-14,10.36,11.0715
2010-07-15,10.19,11.0121
2010-07-16,10.195,10.9857
2010-07-19,10.08,10.8856
2010-07-20,10.1175,10.857
2010-07-21,10.1525,10.8812
2010-07-22,10.16,10.8834
2010-07-23,10.17,10.8955
2010-07-26,9.9825,10.7184
2010-07-27,9.98,10.7206
2010-07-28,10.105,10.9098
2010-07-29,10.2675,11.0385
2010-07-30,10.525,11.2211
2010-08-02,10.5325,11.2882
2010-08-03,10.535,11.2871
2010-08-04,10.53,11.4026
2010-08-05,10.55,11.4378
2010-08-06,10.59,11.4521
2010-08-09,10.485,11.4334
2010-08-10,10.3625,11.3652
2010-08-11,10.445,11.4103
2010-08-12,10.57,11.4587
2010-08-13,10.52,11.671
2010-08-16,10.34,11.2079
2010-08-17,10.4525,11.3179
2010-08-18,10.3525,11.2574
2010-08-19,10.1675,11.0429
2010-08-20,10.0925,10.9648
2010-08-23,10.07,10.9483
2010-08-24,9.995,10.8636
2010-08-25,10,10.8988
2010-08-26,10.13,11.0825
2010-08-27,10.22,11.1936
2010-08-30,10.18,11.1617
2010-08-31,10.08,11.0352
2010-09-01,10.045,10.9923
2010-09-02,10.075,11.011
2010-09-03,10.2975,11.2156
2010-09-07,10.4375,11.33
2010-09-08,10.4125,11.2882
2010-09-09,10.3775,11.2398
2010-09-10,10.235,11.0759
2010-09-13,10.2525,11.077
2010-09-14,10.25,10.912
2010-09-15,10.425,11.0561
2010-09-16,10.3625,10.9978
2010-09-17,10.69,11.3135
2010-09-20,10.845,11.4257
2010-09-21,10.8,11.3432
2010-09-22,10.885,11.4521
2010-09-23,10.935,11.5071
2010-09-24,11.26,11.7832
2010-09-27,11.285,11.7546
2010-09-28,11.1,11.5786
2010-09-29,10.99,11.5016
2010-09-30,11.0675,11.5632
2010-10-01,10.57,11.0693
2010-10-04,10.54,11.077
2010-10-05,10.7175,11.2695
2010-10-06,10.62,11.1936
2010-10-07,10.65,11.2409
2010-10-08,11.35,12.0582
2010-10-11,11.525,12.166
2010-10-12,11.785,12.3662
2010-10-13,11.765,12.3486
2010-10-14,11.885,12.3695
2010-10-15,11.85,12.4751
2010-10-18,11.84,12.4652
2010-10-19,11.8,12.4014
2010-10-20,12.12,12.7633
2010-10-21,12.015,12.6412
2010-10-22,11.995,12.5928
2010-10-25,12.1775,12.8029
2010-10-26,12.19,12.8293
2010-10-27,12.2375,12.8458
2010-10-28,12.25,12.8656
2010-10-29,12.26,12.8524
2010-11-01,12.2525,12.9041
2010-11-02,12.2375,12.8887
2010-11-03,12.275,12.9448
2010-11-04,12.6475,13.2979
2010-11-05,12.735,13.4002
2010-11-08,12.645,13.3089
2010-11-09,13.1925,13.8446
2010-11-10,13.095,13.7533
2010-11-11,13.3025,13.9315
2010-11-12,12.63,13.2517
2010-11-15,12.865,13.4299
2010-11-16,12.1975,12.7523
2010-11-17,12.05,12.5994
2010-11-18,12.42,12.9712
2010-11-19,12.015,12.5532
2010-11-22,12.215,12.749
2010-11-23,12.39,12.9096
2010-11-24,12.55,13.0108
2010-11-26,12.385,12.8986
2010-11-29,12.35,12.8843
2010-11-30,12.43,13.0207
2010-12-01,12.83,13.3727
2010-12-02,12.7975,13.3419
2010-12-03,13.0025,13.541
2010-12-06,12.885,13.4453
2010-12-07,12.855,13.4189
2010-12-08,12.96,13.5168
2010-12-09,12.815,13.3947
2010-12-10,12.73,13.3771
2010-12-13,13.025,13.6466
2010-12-14,12.96,13.607
2010-12-15,12.965,13.5762
2010-12-16,12.89,13.5113
2010-12-17,12.9875,13.6059
2010-12-20,13.1525,13.7808
2010-12-21,13.2625,13.8688
2010-12-22,13.2875,13.9161
2010-12-23,13.495,14.1449
2010-12-27,13.73,14.3473
2010-12-28,13.7575,14.3594
2010-12-29,13.66,14.2472
2010-12-30,13.66,14.2659
2010-12-31,13.9375,14.498
2011-01-03,13.7025,14.3253
2011-01-04,13.61,14.2197
2011-01-05,13.86,14.4221
2011-01-06,13.695,14.2934
2011-01-07,13.5775,14.0987
2011-01-10,13.7325,14.3022
2011-01-11,13.505,14.0811
2011-01-12,14.09,14.6201
2011-01-13,14.1,14.6322
2011-01-14,14.065,14.531
2011-01-18,14.1325,14.7653
2011-01-19,14.115,14.7785
2011-01-20,14.1425,14.7752
2011-01-21,14.1225,14.6828
2011-01-24,14.045,14.6542
2011-01-25,13.745,14.333
2011-01-26,13.855,14.4738
2011-01-27,13.995,14.6179
2011-01-28,13.98,14.5937
2011-01-31,14.13,14.7334
2011-02-01,14.38,15.0392
2011-02-02,14.44,15.0293
2011-02-03,14.355,14.9666
2011-02-04,14.335,14.9182
2011-02-07,14.245,14.8379
2011-02-08,14.3425,14.9501
2011-02-09,14.51,15.1206
2011-02-10,14.33,14.9094
2011-02-11,14.16,14.7521
2011-02-14,14.0275,14.6069
2011-02-15,13.68,14.2846
2011-02-16,13.66,14.2417
2011-02-17,14.045,14.6069
2011-02-18,13.68,14.1779
2011-02-22,12.98,13.5619
2011-02-23,13.2,13.7918
2011-02-24,13.1825,13.7159
2011-02-25,13.655,14.1779
2011-02-28,13.5725,14.0855
2011-03-01,13.675,14.1537
2011-03-02,13.8725,14.3077
2011-03-03,14.055,14.4782
2011-03-04,14.0775,14.4892
2011-03-07,13.8775,14.3209
2011-03-08,13.755,14.1955
2011-03-09,13.44,13.9007
2011-03-10,13.4875,13.893
2011-03-11,13.265,13.7181
2011-03-14,13.29,13.7709
2011-03-15,12.7,13.3144
2011-03-16,12.87,13.4046
2011-03-17,13.3525,13.8864
2011-03-18,13.625,14.2285
2011-03-21,13.63,14.2076
2011-03-22,13.655,14.2054
2011-03-23,13.5125,14.0228
2011-03-24,13.545,14.0888
2011-03-25,13.5825,14.1108
2011-03-28,13.485,13.9975
2011-03-29,13.615,14.1614
2011-03-30,13.72,14.2362
2011-03-31,14.1025,14.6212
2011-04-01,13.9375,14.3946
2011-04-04,13.84,14.3308
2011-04-05,13.7325,14.2527
2011-04-06,13.765,14.289
2011-04-07,13.635,14.135
2011-04-08,13.9225,14.4331
2011-04-11,13.685,14.1636
2011-04-12,13.2975,13.8292
2011-04-13,13.335,13.838
2011-04-14,13.31,13.7907
2011-04-15,13.3175,13.8468
2011-04-18,13.4425,13.9645
2011-04-19,13.42,13.9491
2011-04-20,13.5775,14.0778
2011-04-21,13.805,14.3033
2011-04-25,13.895,14.3473
2011-04-26,13.8275,14.3011
2011-04-27,13.78,14.212
2011-04-28,13.5025,13.8787
2011-04-29,13.9275,14.2725
2011-05-02,13.9025,14.2505
2011-05-03,13.5925,13.9887
2011-05-04,13.505,13.8908
2011-05-05,13.1975,13.629
2011-05-06,13.25,13.6785
2011-05-09,13.35,13.7676
2011-05-10,13.4,13.8325
2011-05-11,13.335,13.7379
2011-05-12,13.4525,13.8633
2011-05-13,13.37,13.6807
2011-05-16,13.265,13.7555
2011-05-17,13.41,13.8732
2011-05-18,13.795,14.245
2011-05-19,13.795,14.2714
2011-05-20,13.8025,14.2538
2011-05-23,13.7375,14.1878
2011-05-24,13.7225,14.2252
2011-05-25,13.77,14.2582
2011-05-26,13.8475,14.3836
2011-05-27,13.7975,14.2703
2011-05-31,13.76,14.2505
2011-06-01,13.8625,14.3627
2011-06-02,14.07,14.5321
2011-06-03,14.145,14.5651
2011-06-06,13.8325,14.2901
2011-06-07,13.94,14.4683
2011-06-08,14.015,14.575
2011-06-09,13.9375,14.5178
2011-06-10,13.8725,14.4661
2011-06-13,13.8275,14.3924
2011-06-14,13.68,14.1449
2011-06-15,13.68,14.1955
2011-06-16,13.505,13.9766
2011-06-17,13.33,13.8292
2011-06-20,13.3575,13.8622
2011-06-21,13.4875,13.9634
2011-06-22,13.3025,13.8127
2011-06-23,13.1775,13.5597
2011-06-24,13.2025,13.552
2011-06-27,13.2975,13.5861
2011-06-28,13.3075,13.5432
2011-06-29,13.3425,13.5751
2011-06-30,13.0625,13.3628
2011-07-01,13.2225,13.5674
2011-07-05,13.3225,13.5784
2011-07-06,13.31,13.5971
2011-07-07,13.455,13.7577
2011-07-08,13.52,13.8006
2011-07-11,13.525,13.794
2011-07-12,13.665,13.86
2011-07-13,13.87,14.0899
2011-07-14,13.905,14.1405
2011-07-15,13.8575,14.2351
2011-07-18,13.855,14.1658
2011-07-19,13.7925,14.1581
2011-07-20,13.7825,14.2065
2011-07-21,13.8025,14.1922
2011-07-22,13.8025,14.2021
2011-07-25,13.655,13.9986
2011-07-26,13.83,14.1559
2011-07-27,13.7575,14.0316
2011-07-28,13.6775,13.9502
2011-07-29,13.5425,13.8567
2011-08-01,13.5875,13.9359
2011-08-02,13.73,14.1383
2011-08-03,13.64,13.9568
2011-08-04,13.3925,13.717
2011-08-05,13.315,13.6334
2011-08-08,13.0925,13.4024
2011-08-09,12.9875,13.2693
2011-08-10,13.0075,13.2935
2011-08-11,13.3375,13.5817
2011-08-12,13.37,13.6752
2011-08-15,13.435,13.7841
2011-08-16,13.4,13.7786
2011-08-17,13.5675,13.9205
2011-08-18,13.52,13.8457
2011-08-19,13.5975,13.8831
2011-08-22,13.765,14.0954
2011-08-23,13.895,14.2208
2011-08-24,13.865,14.2098
2011-08-25,13.86,14.212
2011-08-26,14.1475,14.498
2011-08-29,14.38,14.7224
2011-08-30,14.4875,14.7862
2011-08-31,14.49,14.8181
2011-09-01,14.2475,14.6333
2011-09-02,14.36,14.663
2011-09-06,14.135,14.4342
2011-09-07,14.11,14.4782
2011-09-08,14.0725,14.4012
2011-09-09,14.165,14.5134
2011-09-12,13.875,14.2197
2011-09-13,13.8125,14.1482
2011-09-14,13.74,14.1163
2011-09-15,13.5875,13.8754
2011-09-16,13.555,13.8919
2011-09-19,13.36,13.6851
2011-09-20,13.38,13.6917
2011-09-21,13.205,13.5322
2011-09-22,12.83,13.1846
2011-09-23,12.58,12.936
2011-09-26,12.5975,12.9206
2011-09-27,12.63,12.9679
2011-09-28,12.235,12.6093
2011-09-29,12.3,12.6511
2011-09-30,11.79,12.1979
2011-10-03,11.775,12.144
2011-10-04,11.6,11.9295
2011-10-05,11.6375,12.023
2011-10-06,11.6375,11.9746
2011-10-07,11.5825,11.9999
2011-10-10,11.775,12.188
2011-10-11,12.355,12.6863
2011-10-12,12.395,12.7182
2011-10-13,12.57,12.8964
2011-10-14,12.7,13.0768
2011-10-17,12.53,12.925
2011-10-18,12.5075,12.9316
2011-10-19,12.25,12.6874
2011-10-20,12.25,12.6995
2011-10-21,12.1225,12.6005
2011-10-24,12.2675,12.7699
2011-10-25,12.255,12.7534
2011-10-26,12.105,12.5719
2011-10-27,12.35,12.8491
2011-10-28,12.17,12.6797
2011-10-31,12.075,12.5829
2011-11-01,11.9225,12.4234
2011-11-02,11.935,12.4245
2011-11-03,12.1925,12.6423
2011-11-04,12.125,12.6445
2011-11-07,11.9225,12.4366
2011-11-08,11.9525,12.4707
2011-11-09,11.7575,12.2771
2011-11-10,11.58,12.111
2011-11-11,11.66,12.1968
2011-11-14,11.72,12.2166
2011-11-15,12.0025,12.4168
2011-11-16,11.8775,12.2936
2011-11-17,11.6825,12.133
2011-11-18,11.6825,12.1616
2011-11-21,11.48,11.8591
2011-11-22,11.53,12.0098
2011-11-23,11.225,11.6402
2011-11-25,11.065,11.5247
2011-11-28,11.21,11.7117
2011-11-29,11.25,11.704
2011-11-30,11.3125,11.8085
2011-12-01,11.28,11.7656
2011-12-02,11.3575,11.8063
2011-12-05,11.2625,11.6919
2011-12-06,11.295,11.7062
2011-12-07,11.31,11.7678
2011-12-08,11.325,11.7414
2011-12-09,11.07,11.4884
2011-12-12,11.12,11.5148
2011-12-13,11.185,11.5973
2011-12-14,11,11.517
2011-12-15,11.1175,11.6116
2011-12-16,11.3,11.8371
2011-12-19,11.37,11.8415
2011-12-20,11.445,11.9262
2011-12-21,11.5375,12.0175
2011-12-22,11.6225,12.1143
2011-12-23,11.63,12.1396
2011-12-27,11.9975,12.4718
2011-12-28,11.9825,12.518
2011-12-29,11.875,12.3706
2011-12-30,11.985,12.5367
2012-01-03,12.1825,12.7556
2012-01-04,12.215,12.7853
2012-01-05,12.0125,12.5213
2012-01-06,11.895,12.3992
2012-01-09,12.2575,12.7666
2012-01-10,12.2375,12.76
2012-01-11,11.975,12.4949
2012-01-12,11.785,12.3607
2012-01-13,11.6,12.2276
2012-01-17,11.835,12.4157
2012-01-18,11.835,12.408
2012-01-19,11.97,12.562
2012-01-20,11.87,12.4091
2012-01-23,12.175,12.7182
2012-01-24,12.2,12.7655
2012-01-25,12.135,12.7171
2012-01-26,12.2275,12.8326
2012-01-27,12.19,12.7633
2012-01-30,11.8525,12.4069
2012-01-31,11.99,12.6203
2012-02-01,12.1525,12.7204
2012-02-02,12.17,12.7457
2012-02-03,12.325,12.9107
2012-02-06,12.33,12.9426
2012-02-07,12.32,12.8975
2012-02-08,12.315,12.8612
2012-02-09,12.275,12.8414
2012-02-10,12.29,12.8183
2012-02-13,12.52,13.1065
2012-02-14,12.55,13.0944
2012-02-15,12.61,13.1901
2012-02-16,12.5825,13.1131
2012-02-17,12.675,13.189
2012-02-21,12.71,13.211
2012-02-22,12.7225,13.2528
2012-02-23,12.7675,13.2858
2012-02-24,12.79,13.3111
2012-02-27,12.9375,13.4904
2012-02-28,13.0525,13.6092
2012-02-29,13.135,13.6763
2012-03-01,13.1675,13.7148
2012-03-02,13.2825,13.7742
2012-03-05,13.1925,13.7115
2012-03-06,13.2975,13.8094
2012-03-07,13.215,13.7269
2012-03-08,13.325,13.8226
2012-03-09,13.3175,13.8237
2012-03-12,13.305,13.7841
2012-03-13,13.4875,14.0008
2012-03-14,13.56,13.9601
2012-03-15,13.69,14.2736
2012-03-16,13.74,14.3418
2012-03-19,13.665,14.2538
2012-03-20,13.45,14.0195
2012-03-21,13.55,14.1174
2012-03-22,13.495,14.0778
2012-03-23,13.6575,14.2428
2012-03-26,13.795,14.4111
2012-03-27,13.6975,14.333
2012-03-28,13.675,14.3154
2012-03-29,13.555,14.1449
2012-03-30,14.03,14.6124
2012-04-02,14.21,14.784
2012-04-03,14.1675,14.652
2012-04-04,14.195,14.7026
2012-04-05,14.34,14.8522
2012-04-09,14.31,14.7917
2012-04-10,14.26,14.8423
2012-04-11,14.22,14.7191
2012-04-12,14.41,14.9765
2012-04-13,14.3675,14.9248
2012-04-16,14.2,14.7334
2012-04-17,14.2575,14.7972
2012-04-18,14.0775,14.6641
2012-04-19,14.1575,14.6905
2012-04-20,14.4675,15.0733
2012-04-23,14.3725,14.8555
2012-04-24,14.6125,15.1481
2012-04-25,14.735,15.2273
2012-04-26,14.8125,15.3219
2012-04-27,14.9675,15.4726
2012-04-30,15.03,15.5672
2012-05-01,14.9775,15.5122
2012-05-02,14.8,15.4033
2012-05-03,14.6875,15.2724
2012-05-04,14.75,15.3692
2012-05-07,14.635,15.2075
2012-05-08,14.3775,14.9842
2012-05-09,14.2775,14.8984
2012-05-10,14.5225,15.1723
2012-05-11,14.04,14.751
2012-05-14,13.9,14.5376
2012-05-15,14.13,14.8401
2012-05-16,14.22,14.8973
2012-05-17,14.38,14.9952
2012-05-18,14.05,14.729
2012-05-21,14.125,14.7642
2012-05-22,13.8225,14.4606
2012-05-23,13.625,14.3077
2012-05-24,13.76,14.4738
2012-05-25,13.82,14.5178
2012-05-29,13.8675,14.5937
2012-05-30,13.7325,14.4837
2012-05-31,13.4,14.091
2012-06-01,13.4425,14.0239
2012-06-04,13.4,14.0283
2012-06-05,13.495,14.135
2012-06-06,13.8625,14.5387
2012-06-07,14.28,14.9039
2012-06-08,14.2625,14.8962
2012-06-11,14.2475,14.8874
2012-06-12,14.35,14.9952
2012-06-13,14.0825,14.685
2012-06-14,13.86,14.443
2012-06-15,13.76,14.3506
2012-06-18,13.8425,14.4474
2012-06-19,14.3375,14.9622
2012-06-20,14.465,14.9919
2012-06-21,14.385,14.9171
2012-06-22,14.425,14.7554
2012-06-25,14.825,15.1613
2012-06-26,14.705,14.9952
2012-06-27,14.71,15.0656
2012-06-28,14.66,14.9864
2012-06-29,15.1275,15.3351
2012-07-02,15.3225,15.4748
2012-07-03,15.7225,15.8147
2012-07-05,16.265,16.3911
2012-07-06,16.1975,16.2349
2012-07-09,16.65,16.6683
2012-07-10,16.4875,16.5715
2012-07-11,16.23,16.4142
2012-07-12,16.2575,16.3801
2012-07-13,16.42,16.6485
2012-07-16,16.3375,16.7321
2012-07-17,16.39,16.8234
2012-07-18,16.835,17.2491
2012-07-19,17.3375,17.688
2012-07-20,17.575,17.9256
2012-07-23,16.985,17.4185
2012-07-24,16.4925,16.8894
2012-07-25,16.9425,17.402
2012-07-26,16.5575,17.0984
2012-07-27,16.8425,17.3338
2012-07-30,17.2575,17.8013
2012-07-31,17.21,17.7639
2012-08-01,16.8225,17.5087
2012-08-02,16.53,17.1908
2012-08-03,16.5625,17.4174
2012-08-06,16.075,17.0632
2012-08-07,16.0525,16.9125
2012-08-08,16.3,17.155601
2012-08-09,16.945,17.6143
2012-08-10,17.095,17.875
2012-08-13,16.5625,17.4031
2012-08-14,16.8,17.4889
2012-08-15,16.5975,17.2777
2012-08-16,16.5625,17.1974
2012-08-17,16.71,17.3415
2012-08-20,17.0375,17.645099
2012-08-21,17.535,18.071899
2012-08-22,17.48,17.9641
2012-08-23,17.2725,17.7848
2012-08-24,17.375,17.921201
2012-08-27,17.2975,17.8497
2012-08-28,17.325,17.8827
2012-08-29,17.6325,18.183
2012-08-30,17.7025,18.283099
2012-08-31,17.645,18.242399
2012-09-04,17.71,18.243501
2012-09-05,17.48,18.0136
2012-09-06,17.445,17.9454
2012-09-07,17.3175,17.862899
2012-09-10,17.13,17.754
2012-09-11,16.965,17.609901
2012-09-12,17.4075,17.928901
2012-09-13,17.435,17.9476
2012-09-14,17.365,17.771599
2012-09-17,16.69,17.1248
2012-09-18,16.4,16.8509
2012-09-19,16.695,17.1347
2012-09-20,16.1875,16.6199
2012-09-21,16.2175,16.6485
2012-09-24,16.1,16.5088
2012-09-25,16.115,16.5143
2012-09-26,15.73,16.1337
2012-09-27,15.7075,16.1403
2012-09-28,16.01,16.4538
2012-10-01,15.6025,16.0204
2012-10-02,15.305,15.7245
2012-10-03,15.3175,15.7773
2012-10-04,15.515,15.9676
2012-10-05,15.515,16.027
2012-10-08,15.51,16.0798
2012-10-09,15.5,16.1084
2012-10-10,15.2325,15.8609
2012-10-11,15.485,16.2162
2012-10-12,15.225,15.9225
2012-10-15,14.925,15.5353
2012-10-16,14.9375,15.5133
2012-10-17,15.0925,15.6167
2012-10-18,15.455,15.9456
2012-10-19,15.3425,15.8774
2012-10-22,15.465,16.0446
2012-10-23,15.5325,16.1216
2012-10-24,15.705,16.3042
2012-10-25,15.64,16.2503
2012-10-26,15.6125,16.2404
2012-10-31,15.47,16.126
2012-11-01,15.585,16.2019
2012-11-02,15.27,15.8884
2012-11-05,15.0425,15.6332
2012-11-06,15.1675,15.7542
2012-11-07,15.0875,15.6772
2012-11-08,14.9925,15.5485
2012-11-09,14.52,15.1481
2012-11-12,14.11,14.7037
2012-11-13,14.27,14.7004
2012-11-14,14.3275,14.8357
2012-11-15,14.02,14.6916
2012-11-16,13.8325,14.5167
2012-11-19,13.9475,14.6091
2012-11-20,14.1275,14.7664
2012-11-21,14.0825,14.7521
2012-11-23,14.1875,14.8236
2012-11-26,14.2475,14.9171
2012-11-27,14.4925,15.1778
2012-11-28,14.4625,15.1899
2012-11-29,14.48,15.2141
2012-11-30,14.3875,15.1679
2012-12-03,14.5375,15.2834
2012-12-04,14.555,15.323
2012-12-05,14.7925,15.543
2012-12-06,14.9125,15.6717
2012-12-07,14.7225,15.5012
2012-12-10,14.7475,15.5441
2012-12-11,14.72,15.4957
2012-12-12,14.735,15.5188
2012-12-13,14.765,15.4792
2012-12-14,14.96,15.5815
2012-12-17,14.9625,15.4957
2012-12-18,14.66,15.1965
2012-12-19,14.37,14.9281
2012-12-20,14.0875,14.6795
2012-12-21,14.3075,14.9017
2012-12-24,14.3975,14.949
2012-12-26,14.245,14.8005
2012-12-27,14.1875,14.7675
2012-12-28,14.24,14.7928
2012-12-31,14.1875,14.6608
2013-01-02,14.055,14.5134
2013-01-03,14.03,14.4463
2013-01-04,13.89,14.1966
2013-01-07,14.1075,14.432
2013-01-08,14.1375,14.4386
2013-01-09,14.1975,14.465
2013-01-10,14.175,14.4243
2013-01-11,14.2475,14.245
2013-01-14,14.5975,14.7125
2013-01-15,14.135,14.6575
2013-01-16,14.365,14.8643
2013-01-17,14.3025,14.7719
2013-01-18,14.2925,14.8016
2013-01-22,14.5175,15.0425
2013-01-23,14.37,14.8863
2013-01-24,14.3525,14.8555
2013-01-25,14.41,14.8918
2013-01-28,14.4775,14.9545
2013-01-29,14.5175,15.0095
2013-01-30,14.7875,15.3054
2013-01-31,14.685,15.1954
2013-02-01,14.7425,15.2493
2013-02-04,14.8875,15.3967
2013-02-05,14.955,15.4748
2013-02-06,14.875,15.3857
2013-02-07,14.8675,15.3307
2013-02-08,14.525,14.9501
2013-02-11,14.315,14.7224
2013-02-12,14.2075,14.6476
2013-02-13,14.23,14.6608
2013-02-14,14.18,14.6454
2013-02-15,14.245,14.685
2013-02-19,14.7025,15.1349
2013-02-20,14.8275,15.2669
2013-02-21,14.8775,15.2647
2013-02-22,14.6125,14.9303
2013-02-25,14.5125,14.8709
2013-02-26,14.4775,14.8016
2013-02-27,14.575,14.8643
2013-02-28,14.7425,14.9358
2013-03-01,14.645,14.8423
2013-03-04,14.9025,15.0139
2013-03-05,14.965,15.059
2013-03-06,14.845,15.059
2013-03-07,15.035,15.136
2013-03-08,15.085,15.1118
2013-03-11,15.1475,15.1646
2013-03-12,14.8975,15.0821
2013-03-13,14.75,14.8236
2013-03-14,14.5725,14.7015
2013-03-15,14.26,14.7037
2013-03-18,14.095,14.5574
2013-03-19,14.0675,14.498
2013-03-20,14.1975,14.586
2013-03-21,14.49,14.85
2013-03-22,14.405,14.7719
2013-03-25,14.3725,14.74
2013-03-26,14.4775,14.8346
2013-03-27,14.5375,14.8984
2013-03-28,14.0475,14.4133
2013-03-29,NA,NA
2013-04-01,13.9075,14.2736
2013-04-02,13.94,14.3011
2013-04-03,13.8025,14.1625
2013-04-04,13.72,14.0767
2013-04-05,13.6175,13.9909
2013-04-08,13.78,14.0998
2013-04-09,13.955,14.1834
2013-04-10,13.9275,14.1471
2013-04-11,14.02,14.1647
2013-04-12,14.13,14.2197
2013-04-15,13.95,13.9524
2013-04-16,14.115,14.2164
2013-04-17,14.2225,14.3935
2013-04-18,14.305,14.5046
2013-04-19,14.2825,14.4804
2013-04-22,14.1725,14.3682
2013-04-23,14.1975,14.4001
2013-04-24,14.04,14.3396
2013-04-25,14.235,14.5893
2013-04-26,14.3075,14.6564
2013-04-29,14.7175,14.9314
2013-04-30,14.6775,14.8269
2013-05-01,14.375,14.4936
2013-05-02,14.41,14.5354
2013-05-03,14.55,14.5992
2013-05-06,14.445,14.4441
2013-05-07,14.635,14.5585
2013-05-08,14.79,14.7092
2013-05-09,14.9125,15.0799
2013-05-10,14.8825,15.1833
2013-05-13,15.21,15.5309
2013-05-14,15.245,15.5606
2013-05-15,14.1275,14.4595
2013-05-16,14.275,14.575
2013-05-17,14.485,14.7994
2013-05-20,14.645,14.9886
2013-05-21,14.7825,15.0942
2013-05-22,14.9425,15.1536
2013-05-23,14.995,15.0766
2013-05-24,14.7625,14.8368
2013-05-28,15.0925,15.18
2013-05-29,15.0175,15.1239
2013-05-30,14.9575,15.0414
2013-05-31,15.1,15.1602
2013-06-03,15.325,15.3494
